review_id,sentence_id,sentence,aspect_category,aspect_polarity
356,356:0,was a great deal i will give that.,"[{'category': 'LAPTOP#PRICE', 'polarity': 'positive'}]"
356,356:1,the laptop preformed pretty well.,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
356,356:2,it cant fuction well with lots of webpages open at once.,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
356,356:3,it has times were it freezes for 10 seconds and then starts again.,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
356,356:4,"the mouse on the pad, the left button always sticks.","[{'category': 'MOUSE#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
356,356:5,the mouse is way way way to sensitve.,"[{'category': 'MOUSE#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
356,356:6,i tried turning it done but it did nothing.,"[{'category': 'MOUSE#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
356,356:7,the mouse jumps around all the time and it clicks stuff i dont want it too.,"[{'category': 'MOUSE#OPERATION_PERFORMANCE', 'polarity': 'negative'}, {'category': 'MOUSE#USABILITY', 'polarity': 'negative'}]"
356,356:8,its not bad just VERY VERY annoying.,"[{'category': 'MOUSE#GENERAL', 'polarity': 'negative'}]"
356,356:9,think i would spend little extra to get a better made laptop.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
363,363:0,I am very happy with this laptop.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
363,363:1,For the price and what I get out of it has exceeded my expectations.,"[{'category': 'LAPTOP#PRICE', 'polarity': 'neutral'}, {'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
363,363:2,I always have used a tower home PC and jumped to the laptop and have been very satisfied with its performance.,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
296,296:0,"First things first, Macbook pro has many applications to make life easier, unlike the windows computers.",
296,296:1,Amazing Quality!,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}]"
296,296:2,Plus stylish.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
296,296:3,"The big screen allows you to enjoy watching movies , pictures and etc!","[{'category': 'DISPLAY#DESIGN_FEATURES', 'polarity': 'positive'}]"
296,296:4,"The flaws are, this computer is not for computer gamers because of the OS X.","[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'negative'}, {'category': 'OS#MISCELLANEOUS', 'polarity': 'negative'}]"
296,296:5,Mac is not made for gaming.,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'negative'}]"
296,296:6,BUT there's this application called Boot Camp which allows you to add another OS X like Windows.,"[{'category': 'SOFTWARE#MISCELLANEOUS', 'polarity': 'positive'}]"
296,296:7,"Second, it gets scratches easily and when it gets old some thing may operated","[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
346,346:0,Was not happy with one of the programs on it.,"[{'category': 'SOFTWARE#GENERAL', 'polarity': 'negative'}]"
346,346:1,"It was not clear that the Microsoft Student Edition that was loaded on the computer, was a six month trial.","[{'category': 'SOFTWARE#MISCELLANEOUS', 'polarity': 'negative'}]"
346,346:2,"Also, the extended warranty was a problem.","[{'category': 'WARRANTY#GENERAL', 'polarity': 'negative'}]"
346,346:3,The extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,"[{'category': 'WARRANTY#MISCELLANEOUS', 'polarity': 'negative'}]"
346,346:4,"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.","[{'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}, {'category': 'DISPLAY#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
343,343:0,I took 3-4 years researching brands and prices of laptops.,
343,343:1,I finally decided on this laptop because it was the right price for what I need it.,"[{'category': 'LAPTOP#PRICE', 'polarity': 'positive'}, {'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
343,343:2,"I did think it had a camera because that was one of my requirements, but forgot to check in the specifications on this one before I purchased.","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'negative'}]"
343,343:3,So I'm disappointed in that because communicating with my relatives out of the area is a priority.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'negative'}]"
343,343:4,"The only thing I didn't learn in my research was the software I would need like privacy protection and warranty protection, in case it gets broken, or crashes etc.",
343,343:5,"I don't have that additional money right now, and therefore wouldn't have purchased it at this time.",
343,343:6,Those things are very important - vital even!,
343,343:7,So think about factoring those things in when you purchase.,
343,343:8,I just hope the reputation that Toshiba has is true and I won't have to worry about a crash.,"[{'category': 'COMPANY#GENERAL', 'polarity': 'neutral'}]"
343,343:9,I will have to purchase Spy ware or Nortell for privacy protection.,
343,343:10,Thank you.,
32,32:0,I bought this eMachines Notebook PC in January of this year and I am highly dissatisfied with it.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
32,32:1,The Internet Explorer was very slow from the very beginning.,"[{'category': 'SOFTWARE#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
32,32:2,"It freezes, and it always shows that there is an error, so I have to restart it a few times every time I use it.","[{'category': 'SOFTWARE#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
32,32:3,I tried to upgrade it to a newer version a couple of months ago and I still have the same problem.,"[{'category': 'SOFTWARE#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
32,32:4,"Well, I started using Google Chrome, which is a little better, but it freezes too sometimes.","[{'category': 'SOFTWARE#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
32,32:5,"This Notebook restarts every time there is a new update, so if you don't save your files and information, everything will be lost.","[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
32,32:6,Another issue I have with it is the battery.,"[{'category': 'BATTERY#GENERAL', 'polarity': 'negative'}]"
32,32:7,Maybe three or four months ago it started blinking all of the sudden.,"[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
32,32:8,"There is a small red circle next to it with a x in the middle, and when I click on it it says: "" Consider replacing your battery"" and it does not hold full charge.","[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'negative'}, {'category': 'BATTERY#QUALITY', 'polarity': 'negative'}]"
32,32:9,"It is not even a year old yet, so I would definitely not recommend it to anyone.","[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}, {'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
32,32:10,Don't waste your money!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
48,48:0,This laptop is the most amazing little peice of machinery I have owned outside of the Iphone.,
48,48:1,"It took me a while top get away from the land of PCs, but now that I have, I can't see myself going back to it.",
48,48:2,The laptop is gorgeous.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
48,48:3,"It is sleek, smooth, and lightweight.","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
48,48:4,It is easily portable and I take it everywhere I go and might require internet access.,"[{'category': 'LAPTOP#PORTABILITY', 'polarity': 'positive'}]"
48,48:5,The screen is very large and crystal clear with amazing colors and resolution.,"[{'category': 'DISPLAY#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'DISPLAY#QUALITY', 'polarity': 'positive'}]"
48,48:6,The keyboard is slick and quiet and not bulky like some other laptops I have had in the past.,
48,48:7,The processor is very quick and effective as I load webpages and applications.,"[{'category': 'CPU#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
48,48:8,It is quiet and a real joy to watch work.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
48,48:9,I love it and will probably get another one when this goes to the Laptop in the sky!!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
383,383:0,Overall this laptop is great.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
383,383:1,"It has plenty of memory, lots of hard drive, and great graphics.","[{'category': 'MEMORY#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'HARD_DISC#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'GRAPHICS#GENERAL', 'polarity': 'positive'}]"
383,383:2,It runs very quiet too which is a plus.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}]"
383,383:3,The only bad thing about it is they give you the worst batteries possible.,"[{'category': 'BATTERY#GENERAL', 'polarity': 'negative'}]"
383,383:4,They only stay charged a little over an hour.,"[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
383,383:5,"Laptops are usually used on the go, so why not give you a better battery?","[{'category': 'BATTERY#GENERAL', 'polarity': 'negative'}]"
372,372:0,This a starter notebook.,
372,372:1,The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.,"[{'category': 'CPU#OPERATION_PERFORMANCE', 'polarity': 'negative'}, {'category': 'CPU#MISCELLANEOUS', 'polarity': 'negative'}]"
372,372:2,The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'negative'}, {'category': 'LAPTOP#CONNECTIVITY', 'polarity': 'negative'}]"
372,372:3,If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor.,
372,372:4,I would not recommend this to anyone wanting a notebook expecting the performance of a Desktop it does not meet the expectations.,
372,372:5,It is a cheap throw together.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
372,372:6,Save your money and go for a better device.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
375,375:0,This laptop is a great price and has a sleek look.,"[{'category': 'LAPTOP#PRICE', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
375,375:1,Runs smooth and quick.,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
375,375:2,"I wish it had a webcam though, then it would be perfect!","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'negative'}, {'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
376,376:0,I Love my new computer!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
376,376:1,Its fast and another thing I like is that it has three USB ports.,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
376,376:2,I love to write and play with graphics and html programming and my new Toshiba works great on both!,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
376,376:3,Thank you for your great product!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'COMPANY#GENERAL', 'polarity': 'positive'}]"
377,377:0,Everything about this computer is easy to use.,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
377,377:1,wonderful features.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
377,377:2,The only thing is that the battery won't last more than 1/2 an hour.,"[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
377,377:3,It discharges too quickly.,"[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
377,377:4,"Kind of annoying, but I still love the laptop.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
387,387:0,It has good speed and plenty of hard drive space.,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'HARD_DISC#DESIGN_FEATURES', 'polarity': 'positive'}]"
387,387:1,The only downfall is the volume control.,"[{'category': 'MULTIMEDIA_DEVICES#GENERAL', 'polarity': 'negative'}]"
387,387:2,The wheel that turns the volume up and down doesn't work in real time.,"[{'category': 'MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
387,387:3,I have to keep turning it until it decides to lower and there is no mute.,"[{'category': 'MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'polarity': 'negative'}, {'category': 'MULTIMEDIA_DEVICES#USABILITY', 'polarity': 'negative'}, {'category': 'MULTIMEDIA_DEVICES#DESIGN_FEATURES', 'polarity': 'negative'}]"
290,290:0,I bought my macbook a few months ago and it has been my baby ever since.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
290,290:1,I love it so much.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
290,290:2,"It has come into good use for my finances, scheduling, my parents business expenses, and it is definitely amazing for gaming.","[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
290,290:3,"The best thing is even while doing almost ten or twenty things at once, it never slows down.","[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
290,290:4,It's just as fast with one program open as it is with sixteen open.,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
290,290:5,It works exactly like it did the day I took it out of the box.,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}]"
290,290:6,GREAT INVESTMENT!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
361,361:0,I purchased this laptop while on a business trip to keep up with my email.,
361,361:1,I had left my regular laptop at home and needed something to use while out of town .,
361,361:2,The price and features more than met my needs.,"[{'category': 'LAPTOP#PRICE', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
361,361:3,I love WIndows 7 which is a vast improvment over Vista.,
361,361:4,The feature are good enough for what I need.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
45,45:0,I love my macbook pro!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
45,45:1,I have been a mac user since the mid 90s.,
45,45:2,I grew up in a design family so it only made sense.,
45,45:3,My laptop is almost 2yrs old and I have never had any problems with it.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
45,45:4,If you are a PC user looking to convert I would HIGHLY recommend it!,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
45,45:5,It may take a little getting used to but you don't have to worry about viruses or other headaches.,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'negative'}, {'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}]"
45,45:6,Not to mention the fact that your mac comes fully loaded with all necessary basic programs.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
45,45:7,I am ADDICTED to photo booth!,"[{'category': 'SOFTWARE#GENERAL', 'polarity': 'positive'}]"
45,45:8,It is SO much fun to play with.,"[{'category': 'SOFTWARE#GENERAL', 'polarity': 'positive'}]"
45,45:9,I work with kids and they love making short videos on there.,"[{'category': 'SOFTWARE#MISCELLANEOUS', 'polarity': 'positive'}]"
45,45:10,"I am able to organize my pics, music and files easily.","[{'category': 'SOFTWARE#USABILITY', 'polarity': 'positive'}]"
45,45:11,If you have any creativity in you do yourself a favor and get a mac!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'COMPANY#GENERAL', 'polarity': 'positive'}]"
291,291:0,"Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc.",
291,291:1,I love the keyboard.,"[{'category': 'KEYBOARD#GENERAL', 'polarity': 'positive'}]"
291,291:2,Most laptops and notebooks are difficult to key on.,
291,291:3,This unit is not.,
173,173:0,The display is awesome.,"[{'category': 'DISPLAY#GENERAL', 'polarity': 'positive'}]"
173,173:1,The resolution is even higher then any other laptop on the market.,
173,173:2,Only thing I would want to add to this is an internal bluray read/write drive.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'neutral'}]"
173,173:3,But other than that I am blown away by all the features this laptop offers.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
36,36:0,I think this computer is super lame.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
36,36:1,I dont understand how anyone can think this is a great product worth purchasing.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
36,36:2,I went to my local Best Buy looking for a new laptop since mine broke.,
36,36:3,I decided to get this pile of crap on a whim and totally freaking regret it.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
36,36:4,It doesnt work worth a damn.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
36,36:5,The display is beyond horrible.,"[{'category': 'DISPLAY#GENERAL', 'polarity': 'negative'}]"
36,36:6,I can not even read what I am writing half of the time.,"[{'category': 'DISPLAY#USABILITY', 'polarity': 'negative'}]"
36,36:7,"There are so many things wrong with this product, it just makes me want to set my self on fire!","[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
36,36:8,I would totally recommend any other laptop over this pile of grabage.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
36,36:9,"I know there are way better laptops out there for the same price, and why spend money on shit when you can go out and get yourself a perfectly decent laptop that doesnt suck total monkey balls.",
36,36:10,Not to mention it has shit gigs.,"[{'category': 'HARD_DISC#DESIGN_FEATURES', 'polarity': 'negative'}]"
36,36:11,I could not even put my entire music collection on this garabage.,"[{'category': 'HARD_DISC#DESIGN_FEATURES', 'polarity': 'negative'}]"
36,36:12,Do yourself a favor and invest in a few external harddrives if you are planning on purchasing this laptop.,"[{'category': 'HARD_DISC#DESIGN_FEATURES', 'polarity': 'negative'}]"
88,88:0,"I bought this last week, and the very next day had to return it because it over heated and the touch-mouse stopped responding.","[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}, {'category': 'MOUSE#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
88,88:1,"got another 1, and same issue.","[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
88,88:2,I am taking back today.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
88,88:3,Don't waste your money or time.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
88,88:4,"Very dissappointed becase I have had toshibas for years, and never a issue.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}, {'category': 'COMPANY#GENERAL', 'polarity': 'positive'}]"
155,155:0,STOPPED BOOTING UP less than a week after my one-year warranty was up.,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'negative'}, {'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
155,155:1,Toshiba knows there is a manufacturing defect but will not acknowledge it.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
155,155:2,"Summary: After doing some investigation on the web, I have found that Toshiba NB205s are not chronically not booting.",
155,155:3,"Apparently there is a manufacturing defect, something with the amount of thermal paste.","[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
155,155:4,TOSHIBA WILL NOT ACKNOWLEDGE THIS PROBLEM.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
155,155:5,"When I called Toshiba, they would not do anything and even tried to charge me $35 for the phone call, even though they didn't offer any technical support.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}, {'category': 'SUPPORT#PRICE', 'polarity': 'negative'}]"
155,155:6,I loved the netbook (minus the fact that it was windows OS) until this started happening.,"[{'category': 'OS#GENERAL', 'polarity': 'negative'}, {'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
155,155:7,"But if you can't make your product last more than a year, you will not get my business again.","[{'category': 'COMPANY#GENERAL', 'polarity': 'negative'}, {'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
71,71:0,I've had my MacBook Pro for three years now and still love it!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
71,71:1,"In those three years, I've had a couple of minor problems and both were resolved by Apple quickly and easily.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'positive'}]"
71,71:2,"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.","[{'category': 'POWER_SUPPLY#QUALITY', 'polarity': 'negative'}, {'category': 'WARRANTY#GENERAL', 'polarity': 'positive'}]"
71,71:3,"After a couple of years, my battery life began to diminish but was replaced for free due to a company-wide recall of my particular battery.","[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'negative'}, {'category': 'SUPPORT#MISCELLANEOUS', 'polarity': 'positive'}]"
71,71:4,"In the three years I've had my MacBook Pro, I have never had a virus on my computer, and I do a lot of work on the internet.","[{'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}]"
71,71:5,"While there are occasions that my computer will freeze or will need to be manually shut down, this occurs far less frequently than on PC computers and laptops that I've used.",
71,71:6,The iLife software that comes with the computer is so simple to use and produces a great finished product.,"[{'category': 'SOFTWARE#USABILITY', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
71,71:7,I highly recommend this product!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
71,71:8,"It absolutely is more expensive than most PC laptops, but the ease of use, security, and minimal problems that have arisen make it well worth the pricetag.",
50,50:0,Needs constant repair.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
50,50:1,First the screen goes completely out.,"[{'category': 'DISPLAY#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
50,50:2,"Then HP sends it back to me with the hardware screwed up, not able to connect.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
50,50:3,"Now the screen is going darker, darker, darker.","[{'category': 'DISPLAY#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
50,50:4,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}, {'category': 'WARRANTY#PRICE', 'polarity': 'negative'}]"
50,50:5,"Oh yeah, don't forget the expensive shipping to and from HP.","[{'category': 'SHIPPING#PRICE', 'polarity': 'negative'}]"
50,50:6,I'v spent as much for shipping as I would to buy a new netbook -- of course a different brand.,"[{'category': 'SHIPPING#PRICE', 'polarity': 'negative'}, {'category': 'COMPANY#GENERAL', 'polarity': 'negative'}]"
352,352:0,So far so good with this laptop.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
352,352:1,"Fan vents to the side, so no cooling pad needed, great feature!","[{'category': 'FANS_COOLING#DESIGN_FEATURES', 'polarity': 'positive'}]"
352,352:2,Screen is crystal clear and the system is very responsive.,"[{'category': 'DISPLAY#QUALITY', 'polarity': 'positive'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
352,352:3,Memory is upgradable.,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
352,352:4,The only thing I would change about it is the mouse keys.,"[{'category': 'MOUSE#GENERAL', 'polarity': 'negative'}]"
352,352:5,They click.,"[{'category': 'MOUSE#QUALITY', 'polarity': 'negative'}]"
352,352:6,"sounds like a typewriter, but if you can get past that, this is a great laptop for a little money!","[{'category': 'MOUSE#QUALITY', 'polarity': 'negative'}, {'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#PRICE', 'polarity': 'positive'}]"
34,34:0,I have owned many computers and laptops.,
34,34:1,I HATE this one.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
34,34:2,Vista is a nightmare.,"[{'category': 'OS#GENERAL', 'polarity': 'negative'}]"
34,34:3,No tutorials on the display.,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'negative'}]"
34,34:4,The book is useless.,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'negative'}]"
34,34:5,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'negative'}, {'category': 'LAPTOP#USABILITY', 'polarity': 'negative'}]"
34,34:6,this is one of the reasons I purchased it.,
34,34:7,Thinking about returning it,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
29,29:0,The Macbook is a fantastic laptop.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
29,29:1,This is the first macbook I have ever had.,
29,29:2,I came from the Dell Laptops and now I am so glad I switched when I needed a new laptop.,
29,29:3,The macbooks are small enough to be very portable yet hold tons of information and performance.,
29,29:4,"Although the price is higher then Dell laptops, the Macbooks are worth the dough.",
29,29:5,You will love this macbook if you choose to buy it.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
29,29:6,The macbook rarely requires a hard reboot.,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
29,29:7,It just works flawlessly!,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
29,29:8,Its hard to encounter a problem on a mac that would require such abrupt action.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
29,29:9,"Dells are ok, HPs aren't that good, but Macs or Fantastic.",
29,29:10,"I honestly love my mac, thats why I am a self proclaimed mac addict.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'COMPANY#GENERAL', 'polarity': 'positive'}]"
29,29:11,If you want more information on macs I suggest going to apple.com and heading towards the macbook page for more information on the applications.,
308,308:0,This was purchased for my daughter and I was pleasantly surprised.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
308,308:1,I wasn't a big fan of the Netbooks but this one was very well designed.,
308,308:2,It had the full sized touch pad with 2 buttons instead of just one.,"[{'category': 'MOUSE#DESIGN_FEATURES', 'polarity': 'positive'}]"
308,308:3,It made the computer much easier to use and navigate.,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
308,308:4,Keyboard was also very nice and had a solid feel.,"[{'category': 'KEYBOARD#GENERAL', 'polarity': 'positive'}, {'category': 'KEYBOARD#QUALITY', 'polarity': 'positive'}]"
308,308:5,This system came loaded with Windows 7 Starter.,"[{'category': 'OS#GENERAL', 'polarity': 'neutral'}]"
308,308:6,"While lacking some of the functions of the other versions, this was very acceptable for the uses planned for this computer.",
308,308:7,"So far, so good.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
217,217:0,"When I got this laptop in 2007 to help me with school, I had a hard time from beginning.","[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
217,217:1,"I feel that it was poorly put together, because once in a while different plastic pieces would come off of it.","[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
30,30:0,Quite simply this is the best laptop I have ever owned.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
30,30:1,"I have had several machines over the years, both for personal and business use.",
30,30:2,All of them were Windows machines.,
30,30:3,"Don't get me wrong, I am no Microsoft hater, I've just managed to turn into a much bigger Apple fan because of this machine.",
30,30:4,"For me, five stars is not enough.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
58,58:0,"I love the 15"" MacBook Pro.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
58,58:1,"My parents bought it for me as a graduation gift, and i'm totally (almost kind of maybe definitely) obsessed with it.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
58,58:2,It was very easy to just pick up and use--,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
58,58:3,It did not take long to get used to the Mac OS.,"[{'category': 'OS#USABILITY', 'polarity': 'positive'}]"
58,58:4,(I had been a Windows/Linux user before this),
